filename,URL
01d4caaf-286a-41ff-9e6b-4e86d148ff6b.html,https://www.latimes.com/people/stuart-emmrich
bf58d54a-647c-498d-96a2-847707f64c33.html,https://www.latimes.com/tn-dpt-me-anthony-carpio-staff.html
3b6a1a0b-33e5-45cc-9cc2-cdac563ac671.html,https://www.latimes.com/people/patrick-mcdonnell
9a3638ee-cfba-4791-b654-71fc92d68040.html,https://www.latimes.com/people/alice-su
64d06d7b-c43a-439d-a655-e7987b6122b4.html,https://www.latimes.com/people/james-queally
0274dcc1-74d7-4102-9998-bb7658eeb924.html,https://www.latimes.com/people/mark-swed
b1659f69-2ee1-44bc-9005-35993021ca06.html,https://www.latimes.com/people/lisa-boone
24614290-8582-47f4-aaf6-14ac69aa4450.html,https://www.latimes.com/people/julia-rosen
b86d4397-f55d-4bd8-8fd5-6945d9f9e2ab.html,https://www.latimes.com/people/susan-brenneman
6faf3975-b4fc-475b-a09c-6a590530c906.html,https://www.latimes.com/people/jason-armond
cc5a93a0-8f2d-418f-ac42-1e10835c69f1.html,https://www.latimes.com/people/howard-blume
3369ccef-f43a-498f-9536-776fb9d1dd60.html,https://www.latimes.com/people/javier-panzar
078cb76c-12e2-4267-a5c2-622625f022fd.html,https://www.latimes.com/people/samantha-melbourneweaver
1e336c4f-d399-4cee-96f9-00eca69f2efb.html,https://www.latimes.com/people/david-wharton
f094a553-31cf-4c42-ad96-09cd3a308c6c.html,https://www.latimes.com/people/ben-bolch
fb7213bf-b813-4f30-9c72-4dbca3574869.html,https://www.latimes.com/people/david-pierson
7b9aa645-71f6-4f46-9103-e534ed44b546.html,https://www.latimes.com/people/taryn-luna
5ecf9f5f-eeea-4d4e-89c8-8bda7277f824.html,https://www.latimes.com/people/maloy-moore
a0f04d1a-54fa-4c69-8d76-25f07902994f.html,https://www.latimes.com/people/ed-stockly
1a267197-bf0b-4ed4-82c6-27f9f7ec3915.html,https://www.latimes.com/people/melanie-mason
2bda8220-5f48-4925-83fa-725d6c1fba91.html,https://www.latimes.com/people/patt-morrison
c69ed4b7-a341-4ff4-a249-76f0415ef48f.html,https://www.latimes.com/sports/clippers/story/2019-11-02/nba-best-game-ever-montrezl-harrell
304620fc-9f8a-4622-93a0-d10c4439a613.html,https://www.latimes.com/sports/story/2019-11-02/phoenix-suns-coach-monty-williams-hot-start
a275eb2d-2df8-495c-b29c-ea2783baec9c.html,https://www.latimes.com/sports/lakers/story/2019-11-03/lakers-avery-bradley-thorn-in-spurs-side
908dca18-f677-4e1f-b512-44b432cd7a7c.html,https://www.latimes.com/sports/lakers?0000016b-7566-d6eb-adeb-77f790400002-p=2
ed5aaa44-a0b4-4312-924d-fb7a82ee76ec.html,https://www.latimes.com/sports/story/2019-11-02/new-doubts-cast-on-coach-luke-walton-after-kings-slow-start
8045e554-0f94-406d-90f0-6a783a8aef57.html,https://www.latimes.com/sports/lakers/story/2019-11-04/lakers-anthony-davis-hometown-chicago
21c095c8-40c4-4a73-b834-f317e4267ad5.html,https://www.latimes.com/sports/lakers/story/2019-11-04/kentavious-caldwell-pope-lakers-best-game-of-the-season
df584538-e8b4-4dac-ad09-b9334f316bff.html,https://www.latimes.com/sports/lakers/story/2019-11-04/lakers-anthony-davis-named-nba-western-conference-player-of-the-week
fcce384f-eb65-4691-91a6-21fe2df748aa.html,https://www.latimes.com/world-nation/story/2019-11-09/in-the-deep-south-a-re-enactment-for-the-21st-century?_amp=true
b809a356-a62a-43bd-93f1-fab3a069d847.html,https://www.latimes.com/nation/la-na-marshall-islands-radiation-20190715-story.html
35d79678-9782-485d-9fc8-716ad85c7b2d.html,https://www.latimes.com/environment/story/2019-10-11/marshall-islands-national-climate-crisis
0e554c2f-ae4c-4c0c-82b1-3df450399c84.html,https://www.latimes.com/science/environment/la-me-marshall-islands-dome-is-leaking-radiation-20190528-story.html
3ea3201c-fac8-4c3f-a899-6da407990600.html,https://www.latimes.com/entertainment-arts/story/2019-10-04/review-dazzling-revival-of-august-wilsons-gem-of-the-ocean-at-a-noise-within-in-pasadena
7a683290-78cf-4968-8821-e0912ac570ff.html,https://www.latimes.com/entertainment-arts/story/2019-11-09/theater-things-to-do-in-la-this-week-nov-10-17-dr-seusss-how-the-grinch-stole-christmas-old-globe-key-largo-andy-garcia-geffen-playhouse?_amp=true
5f459af2-4ac2-48b2-81b5-72a6da855518.html,https://www.latimes.com/entertainment-arts/story/2019-10-25/sam-shepard-buried-child-noise-within-review
b793d5ef-a994-4ffd-8526-919fe86fd07e.html,https://www.latimes.com/entertainment-arts/story/2019-08-16/review-in-venice-andy-warhols-tomato-offers-a-surprising-olive-branch-in-the-culture-wars
dec84e40-9518-4d46-a272-31413ea037b9.html,https://www.latimes.com/entertainment-arts/story/2019-09-17/odyssey-circles-gertrude-stein-review
89410df1-6ecd-4d09-971c-c49a13004fa1.html,https://www.latimes.com/politics/story/2019-11-08/steve-bannon-roger-stone-trump-campaign-wikileaks?_amp=true
1358669f-0711-45b9-b9ad-4f430c5d2063.html,https://www.latimes.com/politics/story/2019-07-16/roger-stone-social-media
aeb47343-3a2f-4e1e-b5fa-803c44881639.html,https://www.latimes.com/people/associated-press
b583c950-48e0-4b01-8261-18784e59480e.html,https://www.latimes.com/opinion/enterthefray/la-ol-stone-indictment-collsion-20190125-story.html
5f94ac1e-b27b-4802-8da5-bfb75a79664a.html,https://www.latimes.com/lifestyle/story/2019-11-06/uber-lyft-ride-share-romance?_amp=true
dbb97ff4-70f9-4ff2-a298-a2689c1d9e5d.html,https://www.latimes.com/topic/transportation
95b43f51-0dfd-462a-b9e8-a483a68b6495.html,https://www.latimes.com/lifestyle/story/2019-11-08/home-design-decor-holiday-gifts?_amp=true
7b9c7567-c13c-4a0c-b412-95632203de64.html,https://www.latimes.com/food/la-fo-hmart-guide-20190620-htmlstory.html
b3e74bdb-f21a-4fec-a122-d7e72f81994d.html,https://www.latimes.com/food/story/2019-11-05/instant-ramen-power-rankings-lucas-peterson?_amp=true
b28dc0bc-9fc5-4677-8dd6-0419c7b70e05.html,https://www.latimes.com/archives/la-xpm-1985-01-21-ca-14315-story.html
54ae893c-773f-4d0e-9919-0dbca3878369.html,https://www.latimes.com/food/la-official-breakfast-cereal-power-rankings-part-1-story.html
5be244b6-f4f8-43d2-a38e-e04363588fdc.html,https://www.latimes.com/entertainment-arts/story/2019-11-09/classical-music-things-to-do-in-la-this-week-nov-10-17-magic-flute-la-opera?_amp=true
a5f4bd69-dee2-4641-a12e-b5ba5fd7345e.html,https://www.latimes.com/topic/classical-music
3d29d804-ece9-4f7c-8aea-b2a7b54cf311.html,https://www.latimes.com/environment/story/2019-11-08/eastern-sierra-towns-recreation-tourism-forest-service?_amp=true
